caseid,activity,activity_no,y_acc_sum,n_t,u_t,z_t,h_t,b_t,q_t,s_t,v_t,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
3,c,1,11.682261102666013,11.381756864826954,11.682261102666013,11.381756864826954,0.04100000113248825,0.011015775734171871,4.433772641693615,0.06622735830638504,0.2342768795326731,2023-01-03 09:09:43,2022-12-27 12:00:00,2023-01-03 16:22:27,Tuesday,12
3,h,2,23.469554013551083,11.682261102666013,11.78729291088507,11.381756864826954,0.0820000022649765,0.031040859444844707,4.795301964375835,0.0,0.10503180821905658,2023-01-03 16:22:27,2022-12-27 19:05:14,2023-01-03 18:53:42,Tuesday,19
4,f,1,15.57450795921608,12.396748152684914,15.57450795921608,12.396748152684914,0.12300000339746475,0.2808963540693508,5.800644510151729,1.699355489848271,1.4784043166828946,2023-01-04 09:31:19,2022-12-30 12:00:00,2023-01-07 13:47:17,Friday,12
4,b,2,31.151724184712087,15.57450795921608,15.57721622549601,12.396748152684914,0.0,0.04453587171259424,1.619043830928673,0.0,0.0027082662799298098,2023-01-07 13:47:17,2022-12-24 14:51:25,2023-01-07 13:51:11,Saturday,14
4,c,3,47.034579801386315,15.57721622549601,15.882855616674227,12.396748152684914,0.0820000022649765,0.07037529198313011,1.7295915197441154,0.0,0.30563939117821826,2023-01-07 13:51:11,2022-12-24 17:30:36,2023-01-07 21:11:18,Saturday,17
4,j,4,62.98030467453757,15.882855616674227,15.945724873151256,12.396748152684914,0.12300000339746475,0.45311794354702395,2.4589735636187164,0.04102643638128356,0.021842820095745848,2023-01-07 21:11:18,2022-12-25 12:00:00,2023-01-07 22:41:50,Sunday,12
4,k,5,79.69862339547771,15.945724873151256,16.71831872094014,12.396748152684914,0.0820000022649765,0.004272925734067975,2.0319978011503004,0.4680021988496996,0.3045916489391837,2023-01-07 22:41:50,2022-12-25 12:00:00,2023-01-08 17:14:22,Sunday,12
4,c,6,97.43907589160723,16.71831872094014,17.740452496129517,12.396748152684914,0.0,0.07224700783440828,2.790565728774549,0.0,1.0221337751893775,2023-01-08 17:14:22,2022-12-25 18:58:24,2023-01-09 17:46:15,Sunday,18
4,h,7,115.84562997494518,17.740452496129517,18.40655408333795,12.396748152684914,0.0820000022649765,0.044413699300688024,3.866866197695181,0.0,0.6661015872084324,2023-01-09 17:46:15,2022-12-26 20:48:17,2023-01-10 09:45:26,Monday,20
5,c,1,16.606536175300267,16.21833694301193,16.606536175300267,16.21833694301193,0.04100000113248825,0.08461340409271746,2.3439503482371364,0.15604965176286356,0.23214958052547224,2023-01-08 05:14:24,2022-12-25 12:00:00,2023-01-08 14:33:24,Sunday,12
5,j,2,34.2872917811374,16.606536175300267,17.680755605837135,16.21833694301193,0.04100000113248825,0.16396628021322243,2.8115024566459788,0.0,1.0742194305368689,2023-01-08 14:33:24,2022-12-25 19:28:33,2023-01-09 16:20:17,Sunday,19
5,k,3,52.38091624861283,17.680755605837135,18.09362446747543,16.21833694301193,0.0,0.025919824346102974,3.706675430183239,0.0,0.41286886163829467,2023-01-09 16:20:17,2022-12-26 16:57:36,2023-01-10 02:14:49,Monday,16
5,c,4,71.61942257807266,18.09362446747543,19.23850632945983,16.21833694301193,0.04100000113248825,0.015980059309004504,4.150604527916922,0.34939547208307786,0.7954863899013223,2023-01-10 02:14:49,2022-12-27 12:00:00,2023-01-11 05:43:26,Tuesday,12
5,h,5,93.0127727422513,19.23850632945983,21.393350164178642,16.21833694301193,0.04100000113248825,0.08745236060443294,5.3669586911967535,2.1330413088032465,0.021802525915564256,2023-01-11 05:43:26,2022-12-30 12:00:00,2023-01-13 09:26:25,Friday,12
6,i,1,16.650188317738085,16.454141016761444,16.650188317738085,16.454141016761444,0.12300000339746475,0.0380756108787197,2.6152166310376295,0.0,0.1960473009766415,2023-01-08 10:53:57,2022-12-25 14:45:54,2023-01-08 15:36:16,Sunday,14
7,d,1,16.830331300587204,16.478661834739864,16.830331300587204,16.478661834739864,0.04100000113248825,0.03763267653584173,2.5572945124081947,0.0,0.35166946584733877,2023-01-08 11:29:16,2022-12-25 13:22:30,2023-01-08 19:55:40,Sunday,13
7,d,2,33.99118589192423,16.830331300587204,17.16085459133703,16.478661834739864,0.0820000022649765,0.04606695418982005,2.958398257041999,0.0,0.3305232907498276,2023-01-08 19:55:40,2022-12-25 23:00:05,2023-01-09 03:51:37,Sunday,23
7,h,3,51.40772528173496,17.16085459133703,17.41653938981073,16.478661834739864,0.0,0.09633434813709338,3.2571889394741262,0.24281106052587376,0.012873737947824981,2023-01-09 03:51:37,2022-12-26 12:00:00,2023-01-09 09:59:49,Monday,12
8,c,1,17.806896634832786,16.96371161293509,17.806896634832786,16.96371161293509,0.0820000022649765,0.0976217355038968,3.143333350703962,0.356666649296038,0.48651837260165814,2023-01-08 23:07:44,2022-12-26 12:00:00,2023-01-09 19:21:55,Monday,12
8,h,2,35.669571225339,17.806896634832786,17.862674590506213,16.96371161293509,0.04100000113248825,0.052970868015380174,3.9008675039806526,0.0,0.0557779556734259,2023-01-09 19:21:55,2022-12-26 21:37:14,2023-01-09 20:42:15,Monday,21
8,b,3,54.18248274870419,17.862674590506213,18.512911523365187,16.96371161293509,0.0820000022649765,0.32412351668860034,4.268798109459791,0.23120189054020912,0.41903504231876376,2023-01-09 20:42:15,2022-12-27 12:00:00,2023-01-10 12:18:35,Tuesday,12
8,c,4,72.79116203529466,18.512911523365187,18.608679286590476,16.96371161293509,0.0820000022649765,0.01761892345231291,4.6125304490824774,0.0,0.09576776322529133,2023-01-10 12:18:35,2022-12-27 14:42:02,2023-01-10 14:36:29,Tuesday,14
8,h,5,92.00827721253376,18.608679286590476,19.217115177239094,16.96371161293509,0.04100000113248825,0.0513969269330208,4.701076214655984,0.0,0.6084358906486175,2023-01-10 14:36:29,2022-12-27 16:49:32,2023-01-11 05:12:38,Tuesday,16
9,e,1,17.553527998890793,17.226266720766343,17.553527998890793,17.226266720766343,0.0820000022649765,0.02626079591956349,3.334527518950882,0.16547248104911816,0.16178879707533134,2023-01-09 05:25:49,2022-12-26 12:00:00,2023-01-09 13:17:04,Monday,12
9,g,2,36.92870575713813,17.553527998890793,19.375177758247343,17.226266720766343,0.04100000113248825,0.025592156515140168,3.620120156538423,0.0,1.8216497593565513,2023-01-09 13:17:04,2022-12-26 14:52:58,2023-01-11 09:00:15,Monday,14
9,g,3,58.45606695626488,19.375177758247343,21.527361199126744,17.226266720766343,0.0820000022649765,0.04237368331477983,5.499551443827098,2.000448556172902,0.15173488470649887,2023-01-11 09:00:15,2022-12-30 12:00:00,2023-01-13 12:39:24,Friday,12
9,c,4,79.99049985785861,21.527361199126744,21.53443290159373,17.226266720766343,0.0820000022649765,0.013658165441100129,0.6230193668328212,0.0,0.007071702466985701,2023-01-13 12:39:24,2022-12-23 14:57:08,2023-01-13 12:49:35,Friday,14
9,h,5,102.13759306739142,21.53443290159373,22.147093209532816,17.226266720766343,0.0,0.08076078570686726,0.6151936873005965,0.0,0.6126603079390878,2023-01-13 12:49:35,2022-12-23 14:45:52,2023-01-14 03:31:48,Friday,14
10,d,1,21.642426341972495,21.338234247476855,21.642426341972495,21.338234247476855,0.0820000022649765,0.09866526234696184,0.5188995120887938,0.0,0.3041920944956419,2023-01-13 08:07:03,2022-12-23 12:27:12,2023-01-13 15:25:05,Friday,12
10,d,2,43.513408946479224,21.642426341972495,21.87098260450673,21.338234247476855,0.04100000113248825,0.0025290248304138366,0.6859553679353958,0.0,0.22855626253423472,2023-01-13 15:25:05,2022-12-23 16:27:46,2023-01-13 20:54:12,Friday,16
10,h,3,65.97020607703108,21.87098260450673,22.456797130551855,21.338234247476855,0.0820000022649765,0.11061175333938496,1.0635943601110895,0.43640563988891046,0.14940888615621664,2023-01-13 20:54:12,2022-12-24 12:00:00,2023-01-14 10:57:47,Saturday,12
11,e,1,25.777204164440754,25.55384251739839,25.777204164440754,25.55384251739839,0.0,0.08747410478379453,4.641316622182185,0.0,0.22336164704236505,2023-01-17 13:17:31,2022-12-27 15:23:29,2023-01-17 18:39:10,Tuesday,15
11,g,2,51.76039864384454,25.777204164440754,25.98319447940378,25.55384251739839,0.04100000113248825,0.020838711508806475,4.839042877082047,0.0,0.20599031496302647,2023-01-17 18:39:10,2022-12-27 20:08:13,2023-01-17 23:35:48,Tuesday,20
11,g,3,80.2073910186221,25.98319447940378,28.446992374777572,25.55384251739839,0.04100000113248825,0.10035140810427216,5.124545888640544,2.3754541113594563,0.08834378401433478,2023-01-17 23:35:48,2022-12-30 12:00:00,2023-01-20 10:43:40,Friday,12
11,g,4,108.90112661422154,28.446992374777572,28.693735595599428,25.55384251739839,0.0820000022649765,0.45879581399821423,0.9877881910407638,0.0,0.24674322082185624,2023-01-20 10:43:40,2022-12-23 23:42:24,2023-01-20 16:38:58,Friday,23
11,f,5,137.61226154722252,28.693735595599428,28.711134933000974,25.55384251739839,0.0,0.06075867348782558,0.7544942690872531,0.0,0.017399337401547255,2023-01-20 16:38:58,2022-12-23 18:06:28,2023-01-20 17:04:02,Friday,18
11,e,6,166.9372620085614,28.711134933000974,29.32500046133886,25.55384251739839,0.04100000113248825,0.07441946956559527,0.8265544036990562,0.0,0.6138655283378843,2023-01-20 17:04:02,2022-12-23 19:50:14,2023-01-21 07:48:00,Friday,19
11,g,7,196.7151070813854,29.32500046133886,29.77784507282403,25.55384251739839,0.0820000022649765,0.08759433543131863,1.4945947990351556,0.0054052009648444255,0.44743941052032327,2023-01-21 07:48:00,2022-12-24 12:00:00,2023-01-21 18:40:05,Saturday,12
11,c,8,227.48924610403577,29.77784507282403,30.77413902265037,25.55384251739839,0.12300000339746475,0.09033812044754978,1.991183196669045,0.0,0.9962939498263407,2023-01-21 18:40:05,2022-12-24 23:47:18,2023-01-22 18:34:45,Saturday,23
11,h,9,258.9420739442916,30.77413902265037,31.452827840255825,25.55384251739839,0.0,0.04139905501647126,2.81553807766684,0.0,0.6786888176054553,2023-01-22 18:34:45,2022-12-25 19:34:22,2023-01-23 10:52:04,Sunday,19
12,f,1,28.425019718157035,26.915368474672455,28.425019718157035,26.915368474672455,0.0820000022649765,0.3900173069049095,6.3873857838423405,1.1126142161576595,0.39703702732691926,2023-01-18 21:58:07,2022-12-30 12:00:00,2023-01-20 10:12:01,Friday,12
12,e,2,56.86253126200367,28.425019718157035,28.437511543846636,26.915368474672455,0.12300000339746475,0.07512544477831073,0.6231451663328116,0.0,0.012491825689601539,2023-01-20 10:12:01,2022-12-23 14:57:19,2023-01-20 10:30:00,Friday,14
12,g,3,86.47552803480573,28.437511543846636,29.61299677280207,26.915368474672455,0.12300000339746475,0.011656235740015307,0.572167782984117,0.0,1.1754852289554345,2023-01-20 10:30:00,2022-12-23 13:43:55,2023-01-21 14:42:42,Friday,13
12,c,4,116.20716945943573,29.61299677280207,29.73164142462999,26.915368474672455,0.04100000113248825,0.2990659970495108,1.9530627709840687,0.0,0.11864465182792043,2023-01-21 14:42:42,2022-12-24 22:52:24,2023-01-21 17:33:33,Saturday,22
12,h,5,146.74297504867562,29.73164142462999,30.535805589239896,26.915368474672455,0.0820000022649765,0.4737226250374609,2.2873640519324283,0.2126359480675717,0.5915282165423331,2023-01-21 17:33:33,2022-12-25 12:00:00,2023-01-22 12:51:33,Sunday,12
13,e,1,28.662190378057463,27.984667160707193,28.662190378057463,27.984667160707193,0.0,0.03852523539021396,0.023192396097407197,0.4768076039025928,0.20071561344767636,2023-01-19 23:37:55,2022-12-23 12:00:00,2023-01-20 15:53:33,Friday,12
13,d,2,57.4989713520192,28.662190378057463,28.836780973961734,27.984667160707193,0.04100000113248825,0.024618662087072272,0.7278090412770233,0.0,0.17459059590426884,2023-01-20 15:53:33,2022-12-23 17:28:02,2023-01-20 20:04:57,Friday,17
13,d,3,86.9022973134921,28.836780973961734,29.403325961472902,27.984667160707193,0.12300000339746475,0.18950978656408107,1.149290763923279,0.350709236076721,0.21583575143444803,2023-01-20 20:04:57,2022-12-24 12:00:00,2023-01-21 09:40:47,Saturday,12
13,h,4,116.33627209821556,29.403325961472902,29.43397478472346,27.984667160707193,0.0820000022649765,0.14202345914133305,1.6273494228792131,0.0,0.030648823250558635,2023-01-21 09:40:47,2022-12-24 15:03:22,2023-01-21 10:24:55,Saturday,15
13,b,5,146.02799673106801,29.43397478472346,29.69172463285246,27.984667160707193,0.04100000113248825,0.023813940189327622,1.4987887260452766,0.0012112739547234241,0.2565385741742742,2023-01-21 10:24:55,2022-12-24 12:00:00,2023-01-21 16:36:05,Saturday,12
13,f,6,175.83766214639385,29.69172463285246,29.809665415325835,27.984667160707193,0.0820000022649765,0.16748882198385123,1.9412134571012878,0.0,0.11794078247337755,2023-01-21 16:36:05,2022-12-24 22:35:20,2023-01-21 19:25:55,Saturday,22
13,h,7,205.79469561176268,29.809665415325835,29.95703346536883,27.984667160707193,0.04100000113248825,0.04007824615634616,1.8907436626146676,0.0,0.14736805004299633,2023-01-21 19:25:55,2022-12-24 21:22:40,2023-01-21 22:58:07,Saturday,21
13,b,8,236.18560574732066,29.95703346536883,30.390910135557988,27.984667160707193,0.0820000022649765,0.14778864190258673,2.1868221095363936,0.31317789046360645,0.12069877972555156,2023-01-21 22:58:07,2022-12-25 12:00:00,2023-01-22 09:22:54,Sunday,12
13,f,9,266.6429476853073,30.390910135557988,30.457341937986634,27.984667160707193,0.04100000113248825,0.44382397033599075,2.8757341070264673,0.0,0.06643180242864634,2023-01-22 09:22:54,2022-12-25 21:01:03,2023-01-22 10:58:34,Sunday,21
13,h,10,297.1216551909792,30.457341937986634,30.47870750567189,27.984667160707193,0.12300000339746475,0.16309608445738655,2.7434380258414848,0.0,0.021365567685256364,2023-01-22 10:58:34,2022-12-25 17:50:33,2023-01-22 11:29:20,Sunday,17
14,f,1,31.30088203158936,29.837967009555456,31.30088203158936,29.837967009555456,0.0820000022649765,0.23094887777611536,2.150915889596547,0.349084110403453,1.1138309116304517,2023-01-21 20:06:40,2022-12-25 12:00:00,2023-01-23 07:13:16,Sunday,12
14,e,2,62.652799451980016,31.30088203158936,31.351917420390656,29.837967009555456,0.0820000022649765,0.12912258552664407,3.5120046193809813,0.0,0.05103538880129466,2023-01-23 07:13:16,2022-12-26 12:17:17,2023-01-23 08:26:45,Monday,12
14,e,3,94.37421303912436,31.351917420390656,31.721413587144344,29.837967009555456,0.04100000113248825,0.029564215666951582,3.4224816371900957,0.07751836280990432,0.2919778039437826,2023-01-23 08:26:45,2022-12-26 12:00:00,2023-01-23 17:18:50,Monday,12
14,g,4,126.11861943818408,31.721413587144344,31.744406399059727,29.837967009555456,0.04100000113248825,0.1599555242822497,3.922369112559082,0.0,0.022992811915382463,2023-01-23 17:18:50,2022-12-26 22:08:12,2023-01-23 17:51:56,Monday,22
14,f,5,157.93830615263406,31.744406399059727,31.819686714449972,29.837967009555456,0.0820000022649765,0.10334991965571982,3.929756320980424,0.0,0.07528031539024595,2023-01-23 17:51:56,2022-12-26 22:18:50,2023-01-23 19:40:20,Monday,22
14,h,6,190.6990224439117,31.819686714449972,32.76071629127765,29.837967009555456,0.04100000113248825,0.057559189651322167,3.918245905233782,0.0,0.9410295768276776,2023-01-23 19:40:20,2022-12-26 22:02:16,2023-01-24 18:15:25,Monday,22
15,i,1,31.473414148311964,31.259981760662523,31.473414148311964,31.259981760662523,0.04100000113248825,0.10364514370165562,3.4046269054966665,0.09537309450333353,0.11805929314610625,2023-01-23 06:14:22,2022-12-26 12:00:00,2023-01-23 11:21:42,Monday,12
16,g,1,35.59827074528676,33.352026089119484,35.59827074528676,33.352026089119484,0.0820000022649765,0.1049673681310026,5.53899345951546,1.96100654048454,0.2852381156827351,2023-01-25 08:26:55,2022-12-30 12:00:00,2023-01-27 14:21:30,Friday,12
16,f,2,71.45861293216461,35.59827074528676,35.860342186877844,33.352026089119484,0.12300000339746475,0.00958403123387314,0.7308547799180971,0.0,0.26207144159108553,2023-01-27 14:21:30,2022-12-23 17:32:25,2023-01-27 20:38:53,Friday,17
16,e,3,108.80793431063123,35.860342186877844,37.34932137846662,33.352026089119484,0.0820000022649765,0.16186335330356322,1.1042055424463868,0.3957944575536132,1.0931847340351646,2023-01-27 20:38:53,2022-12-24 12:00:00,2023-01-29 08:23:01,Saturday,12
16,g,4,146.44605551857637,37.34932137846662,37.63812120794516,33.352026089119484,0.12300000339746475,0.08297489713662534,2.555296279000707,0.0,0.28879982947854344,2023-01-29 08:23:01,2022-12-25 13:19:37,2023-01-29 15:18:53,Sunday,13
16,f,5,184.1071821639063,37.63812120794516,37.661126645329915,33.352026089119484,0.12300000339746475,0.06609211949046581,2.8272133308330893,0.0,0.023005437384751366,2023-01-29 15:18:53,2022-12-25 19:51:11,2023-01-29 15:52:01,Sunday,19
16,h,6,224.57087084356309,37.661126645329915,40.4636886796568,33.352026089119484,0.04100000113248825,0.08742874000985636,2.7895553864722586,0.0,2.802562034326879,2023-01-29 15:52:01,2022-12-25 18:56:57,2023-02-01 11:07:42,Sunday,18
17,i,1,35.44521542010907,34.636605596874695,35.44521542010907,34.636605596874695,0.0820000022649765,0.011069230994653515,6.729674830134321,0.7703251698656786,0.03828465336869803,2023-01-26 15:16:42,2022-12-30 12:00:00,2023-01-27 10:41:06,Friday,12
18,c,1,35.83777651439071,34.776847438913386,35.83777651439071,34.776847438913386,0.12300000339746475,0.005316599104413269,6.9051640414152615,0.5948359585847385,0.46609311689258576,2023-01-26 18:38:39,2022-12-30 12:00:00,2023-01-27 20:06:23,Friday,12
18,h,2,72.24113098155479,35.83777651439071,36.403354467164085,34.776847438913386,0.0820000022649765,0.08721341447846201,1.0069899311341501,0.49301006886584986,0.0725678839075264,2023-01-27 20:06:23,2022-12-24 12:00:00,2023-01-28 09:40:49,Saturday,12
19,c,1,35.93951178835996,35.21879978513694,35.93951178835996,35.21879978513694,0.12300000339746475,0.026950153700654168,0.36874994223505553,0.13125005776494447,0.5894619454580745,2023-01-27 05:15:04,2022-12-23 12:00:00,2023-01-27 22:32:53,Friday,12
19,h,2,72.56040760546429,35.93951178835996,36.62089581710433,35.21879978513694,0.0820000022649765,0.1384239178028323,1.159935708427767,0.34006429157223295,0.34131973717213937,2023-01-27 22:32:53,2022-12-24 12:00:00,2023-01-28 14:54:05,Saturday,12
20,h,1,37.56039377205377,36.43309914428013,37.56039377205377,36.43309914428013,0.04100000113248825,0.016027558100201074,1.4901267035128143,0.009873296487185712,1.1174213312864567,2023-01-28 10:23:39,2022-12-24 12:00:00,2023-01-29 13:26:58,Saturday,12
20,b,2,75.2387103795806,37.56039377205377,37.67831660752683,36.43309914428013,0.04100000113248825,0.12110777829486305,2.7225015514811233,0.0,0.1179228354730618,2023-01-29 13:26:58,2022-12-25 17:20:24,2023-01-29 16:16:46,Sunday,17
20,c,3,114.38020670801266,37.67831660752683,39.14149632843207,36.43309914428013,0.04100000113248825,0.0461986757200786,2.765515284379397,0.0,1.4631797209052344,2023-01-29 16:16:46,2022-12-25 18:22:20,2023-01-31 03:23:45,Sunday,18
20,j,4,155.42529130239149,39.14149632843207,41.04508459437881,36.43309914428013,0.0820000022649765,0.02375865519506789,4.247254985892113,0.2527450141078873,1.6508432518388494,2023-01-31 03:23:45,2022-12-27 12:00:00,2023-02-02 01:04:55,Tuesday,12
20,k,5,198.23013931967745,41.04508459437881,42.80484801728596,36.43309914428013,0.04100000113248825,0.4053342086043617,6.4914188041156535,1.0085811958843465,0.751182227022806,2023-02-02 01:04:55,2022-12-30 12:00:00,2023-02-03 19:18:58,Friday,12
20,g,6,241.9800832711673,42.80484801728596,43.749943951489854,36.43309914428013,0.04100000113248825,0.37598191418786514,1.221829932606319,0.2781700673936811,0.6669258668102078,2023-02-03 19:18:58,2022-12-24 12:00:00,2023-02-04 17:59:55,Saturday,12
20,c,7,285.89180668474495,43.749943951489854,43.91172341357763,36.43309914428013,0.0820000022649765,0.07050150541175595,1.9024454591665858,0.0,0.16177946208777608,2023-02-04 17:59:55,2022-12-24 21:39:31,2023-02-04 21:52:52,Saturday,21
20,h,8,330.4038000192948,43.91172341357763,44.51199333454988,36.43309914428013,0.0,0.2626793311230039,2.174402744700636,0.325597255299364,0.2746726656728817,2023-02-04 21:52:52,2022-12-25 12:00:00,2023-02-05 12:17:16,Sunday,12
21,d,1,37.36607554502588,37.24530275273308,37.36607554502588,37.24530275273308,0.0820000022649765,0.08742931838832439,2.414732073386382,0.08526792661361782,0.03550486567917677,2023-01-29 05:53:14,2022-12-25 12:00:00,2023-01-29 08:47:08,Sunday,12
21,d,2,75.24021845758773,37.36607554502588,37.874142912561844,37.24530275273308,0.12300000339746475,0.009184761317598782,2.4982603097409424,0.0017396902590576246,0.5063276772769084,2023-01-29 08:47:08,2022-12-25 12:00:00,2023-01-29 20:58:45,Sunday,12
22,c,1,39.81768334862303,38.825842086977275,39.81768334862303,38.825842086977275,0.04100000113248825,0.07937374079277545,3.946215828902538,0.0,0.9918412616457498,2023-01-30 19:49:12,2022-12-26 22:42:33,2023-01-31 19:37:27,Monday,22
22,d,2,80.86566114116593,39.81768334862303,41.04797779254291,38.825842086977275,0.04100000113248825,0.007985969824604783,4.866669319580119,0.0,1.2302944439198786,2023-01-31 19:37:27,2022-12-27 20:48:00,2023-02-02 01:09:05,Tuesday,20
22,h,3,124.03684099214792,41.04797779254291,43.17117985098199,38.825842086977275,0.04100000113248825,0.04587653614906259,6.134854329824456,1.3651456701755436,0.7580563882635429,2023-02-02 01:09:05,2022-12-30 12:00:00,2023-02-04 04:06:29,Friday,12
23,c,1,42.72526483363228,40.42439759086153,42.72526483363228,40.42439759086153,0.0820000022649765,0.007595495525663016,5.513993088652171,1.986006911347829,0.3148603314229212,2023-02-01 10:11:07,2022-12-30 12:00:00,2023-02-03 17:24:22,Friday,12
23,h,2,85.98984044407722,42.72526483363228,43.264575610444936,40.42439759086153,0.04100000113248825,0.24781927925728928,1.0140841140220616,0.48591588597793844,0.05339489083471639,2023-02-03 17:24:22,2022-12-24 12:00:00,2023-02-04 06:20:59,Saturday,12
23,b,3,129.78565405753463,43.264575610444936,43.79581361345742,40.42439759086153,0.0820000022649765,0.14799781901319345,1.4945734317231043,0.0054265682768956935,0.5258114347355839,2023-02-04 06:20:59,2022-12-24 12:00:00,2023-02-04 19:05:58,Saturday,12
23,c,4,173.58839403282474,43.79581361345742,43.802739975290116,40.42439759086153,0.0820000022649765,0.0955693799214083,1.973382995643803,0.0,0.0069263618326969425,2023-02-04 19:05:58,2022-12-24 23:21:40,2023-02-04 19:15:56,Saturday,23
23,h,5,217.41819501114804,43.802739975290116,43.8298009783233,40.42439759086153,0.0820000022649765,0.05718090514607627,1.9419208827011687,0.0,0.027061003033181076,2023-02-04 19:15:56,2022-12-24 22:36:21,2023-02-04 19:54:54,Saturday,22
24,f,1,42.37665911863195,40.92166281124995,42.37665911863195,40.92166281124995,0.0820000022649765,0.10261875038984952,6.10628156390478,1.3937184360952202,0.06127787128677962,2023-02-01 22:07:11,2022-12-30 12:00:00,2023-02-03 09:02:23,Friday,12
24,h,2,84.81896291535173,42.37665911863195,42.44230379671978,40.92166281124995,0.04100000113248825,0.03963701196467304,0.4572961317291089,0.04270386827089112,0.02294080981694021,2023-02-03 09:02:23,2022-12-23 12:00:00,2023-02-03 10:36:55,Friday,12
25,d,1,43.40382125066592,42.833491951149384,43.40382125066592,42.833491951149384,0.04100000113248825,0.19654591248095632,1.071037864762829,0.4289621352371711,0.1413671642793655,2023-02-03 20:00:13,2022-12-24 12:00:00,2023-02-04 09:41:30,Saturday,12
26,c,1,46.80766448654707,46.51318519667588,46.80766448654707,46.51318519667588,0.0820000022649765,0.0638965317186086,4.659081730659466,0.0,0.2944792898711922,2023-02-07 12:18:59,2022-12-27 15:49:04,2023-02-07 19:23:02,Tuesday,15
26,h,2,96.27079442991874,46.80766448654707,49.463129943371676,46.51318519667588,0.0820000022649765,0.13125877406582173,5.020923262877865,2.479076737122135,0.1763887197024752,2023-02-07 19:23:02,2022-12-30 12:00:00,2023-02-10 11:06:54,Friday,12
26,b,3,145.8665990333013,49.463129943371676,49.59580460338257,46.51318519667588,0.0820000022649765,0.3201209527213072,0.8652508983579565,0.0,0.13267466001089195,2023-02-10 11:06:54,2022-12-23 20:45:57,2023-02-10 14:17:57,Friday,20
26,f,4,195.62042968317672,49.59580460338257,49.75383064987544,46.51318519667588,0.0820000022649765,0.17811763082657095,0.8559222364741146,0.0,0.1580260464928697,2023-02-10 14:17:57,2022-12-23 20:32:31,2023-02-10 18:05:30,Friday,20
26,e,5,246.0347014014873,49.75383064987544,50.41427171831058,46.51318519667588,0.0820000022649765,0.027628686782597306,0.8634593389230147,0.0,0.6604410684351382,2023-02-10 18:05:30,2022-12-23 20:43:22,2023-02-11 09:56:33,Friday,20
26,g,6,297.3300836110928,50.41427171831058,51.29538220960549,46.51318519667588,0.04100000113248825,0.06453231961325664,1.519804039056325,0.0,0.8811104912949143,2023-02-11 09:56:33,2022-12-24 12:28:31,2023-02-12 07:05:21,Saturday,12
