caseid,activity,activity_no,y_acc_sum,n_t,u_t,z_t,h_t,b_t,q_t,s_t,v_t,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
6,e,6,69.58528289907466,12.480488460243945,14.688591373837848,8.40783080704425,0.04100000113248825,0.00765492617556711,5.529143387552001,1.9708566124479994,0.23724630114590378,2023-01-04 11:31:54,2022-12-30 12:00:00,2023-01-06 16:31:34,Friday,12
6,f,7,85.15825904889853,14.688591373837848,15.57297614982387,8.40783080704425,0.0820000022649765,0.11454430539568132,0.8851356814985056,0.0,0.8843847759860216,2023-01-06 16:31:34,2022-12-23 21:14:35,2023-01-07 13:45:05,Friday,21
6,f,8,100.75049197410765,15.57297614982387,15.592232925209123,8.40783080704425,0.0820000022649765,0.07546880098830946,1.7304449530771553,0.0,0.019256775385253944,2023-01-07 13:45:05,2022-12-24 17:31:50,2023-01-07 14:12:48,Saturday,17
6,d,9,116.67871231067551,15.592232925209123,15.928220336567858,8.40783080704425,0.12300000339746475,0.259242187638962,1.97447511624555,0.0,0.335987411358734,2023-01-07 14:12:48,2022-12-24 23:23:14,2023-01-07 22:16:38,Saturday,23
6,f,10,135.00873194194833,15.928220336567858,18.330019631272805,8.40783080704425,0.0,0.13936731117386442,2.067587647741721,0.4324123522582788,1.9693869424466686,2023-01-07 22:16:38,2022-12-25 12:00:00,2023-01-10 07:55:13,Sunday,12
6,d,11,154.0350224593102,18.330019631272805,19.026290517361858,8.40783080704425,0.04100000113248825,0.2916287824060339,4.662648414811326,0.0,0.6962708860890522,2023-01-10 07:55:13,2022-12-27 15:54:12,2023-01-11 00:37:51,Tuesday,15
7,f,1,11.485447697654728,11.3675597222448,11.485447697654728,11.3675597222448,0.04100000113248825,0.07004956041806135,4.47860928379535,0.021390716204649607,0.09649725920527628,2023-01-03 08:49:17,2022-12-27 12:00:00,2023-01-03 11:39:02,Tuesday,12
7,d,2,23.45276288044333,11.485447697654728,11.967315182788601,11.3675597222448,0.0,0.04972714834618137,4.535174846000908,0.0,0.48186748513387423,2023-01-03 11:39:02,2022-12-27 12:50:39,2023-01-03 23:12:56,Tuesday,12
8,f,1,14.50316006316425,11.876083229523509,14.50316006316425,11.876083229523509,0.0820000022649765,0.14994290800278656,5.1080261397912725,2.3919738602087275,0.23510297343201403,2023-01-03 21:01:33,2022-12-30 12:00:00,2023-01-06 12:04:33,Friday,12
8,e,2,29.189985192733484,14.50316006316425,14.686825129569234,11.876083229523509,0.0820000022649765,0.0007084091027693545,0.5858684745319955,0.0,0.18366506640498403,2023-01-06 12:04:33,2022-12-23 14:03:39,2023-01-06 16:29:01,Friday,14
8,d,3,44.52701308381762,14.686825129569234,15.337027891084135,11.876083229523509,0.0820000022649765,0.027744597202129982,0.7965697290363405,0.0,0.6502027615149019,2023-01-06 16:29:01,2022-12-23 19:07:03,2023-01-07 08:05:19,Friday,19
8,c,4,59.97369669206144,15.337027891084135,15.44668360824382,11.876083229523509,0.12300000339746475,0.049195382397713774,1.5092232768793146,0.0,0.10965571715968477,2023-01-07 08:05:19,2022-12-24 12:13:16,2023-01-07 10:43:13,Saturday,12
8,d,5,75.9485827486071,15.44668360824382,15.974886056545651,11.876083229523509,0.04100000113248825,0.04483676046420212,1.53252036984051,0.0,0.5282024483018308,2023-01-07 10:43:13,2022-12-24 12:46:49,2023-01-07 23:23:50,Saturday,12
9,c,1,14.559039063019851,12.607874239337661,14.559039063019851,12.607874239337661,0.0820000022649765,0.06693999928154855,5.756814240884186,1.7431857591158142,0.20797906456637474,2023-01-04 14:35:20,2022-12-30 12:00:00,2023-01-06 13:25:00,Friday,12
9,c,2,29.824190765616958,14.559039063019851,15.265151702597107,12.607874239337661,0.04100000113248825,0.018730443949863364,0.6187695081022024,0.0,0.7061126395772568,2023-01-06 13:25:00,2022-12-23 14:51:01,2023-01-07 06:21:49,Friday,14
9,f,3,45.358729842817674,15.265151702597107,15.534539077200716,12.607874239337661,0.04100000113248825,0.20030817771203668,1.5064598814416321,0.0,0.26938737460360807,2023-01-07 06:21:49,2022-12-24 12:09:18,2023-01-07 12:49:44,Saturday,12
9,d,4,60.91671231904527,15.534539077200716,15.557982476227592,12.607874239337661,0.04100000113248825,0.106580377962483,1.6821194562956876,0.0,0.02344339902687647,2023-01-07 12:49:44,2022-12-24 16:22:15,2023-01-07 13:23:29,Saturday,16
9,f,5,76.59988058618225,15.557982476227592,15.683168267136985,12.607874239337661,0.0820000022649765,0.008034692067953365,1.6480171705605215,0.0,0.12518579090939333,2023-01-07 13:23:29,2022-12-24 15:33:08,2023-01-07 16:23:45,Saturday,15
9,d,6,93.41204456004519,15.683168267136985,16.81216397386293,12.607874239337661,0.0820000022649765,0.03888884905945521,1.804057118461417,0.0,1.1289957067259453,2023-01-07 16:23:45,2022-12-24 19:17:50,2023-01-08 19:29:30,Saturday,19
10,c,1,18.192179062096024,13.215863708439642,18.192179062096024,13.215863708439642,0.0,0.026983422565084094,6.242847131004726,1.2571528689952736,3.7191624846611084,2023-01-05 05:10:50,2022-12-30 12:00:00,2023-01-10 04:36:44,Friday,12
11,b,1,14.47157281234199,13.757198641718974,14.47157281234199,13.757198641718974,0.04100000113248825,0.23623992491373488,0.03443856776519638,0.4655614322348036,0.2488127383882115,2023-01-05 18:10:21,2022-12-23 12:00:00,2023-01-06 11:19:03,Friday,12
12,c,1,22.407002822718795,18.74063601404303,22.407002822718795,18.74063601404303,0.04100000113248825,0.07262325107063115,4.8542592662461495,0.0,3.6663668086757637,2023-01-10 17:46:30,2022-12-27 20:30:08,2023-01-14 09:46:05,Tuesday,20
12,c,2,45.08796247239455,22.407002822718795,22.680959649675753,18.74063601404303,0.04100000113248825,0.028547699375594565,1.4765505232268765,0.02344947677312348,0.2505073501838359,2023-01-14 09:46:05,2022-12-24 12:00:00,2023-01-14 16:20:34,Saturday,12
13,e,1,19.001681986941534,18.819213049172788,19.001681986941534,18.819213049172788,0.04100000113248825,0.062213332470162086,4.922426382775438,0.0,0.18246893776874454,2023-01-10 19:39:40,2022-12-27 22:08:17,2023-01-11 00:02:25,Tuesday,22
13,f,2,40.64679937518863,19.001681986941534,21.645117388247094,18.819213049172788,0.0,0.006890237627202082,5.008572224568738,2.491427775431262,0.15200762587429678,2023-01-11 00:02:25,2022-12-30 12:00:00,2023-01-13 15:28:58,Friday,12
13,c,3,62.827229649818676,21.645117388247094,22.180430274630044,18.819213049172788,0.04100000113248825,0.07784339300213018,0.7639607823817123,0.0,0.5353128863829514,2023-01-13 15:28:58,2022-12-23 18:20:06,2023-01-14 04:19:49,Friday,18
13,b,4,85.36017083466595,22.180430274630044,22.532941184847274,18.819213049172788,0.12300000339746475,0.05889010151943607,1.3623203795469436,0.13767962045305637,0.2148312897641738,2023-01-14 04:19:49,2022-12-24 12:00:00,2023-01-14 12:47:26,Saturday,12
14,e,1,21.418897415215717,19.25507462004277,21.418897415215717,19.25507462004277,0.0820000022649765,0.12388692455407962,5.4609615468618244,2.0390384531381756,0.12478434203477304,2023-01-11 06:07:18,2022-12-30 12:00:00,2023-01-13 10:03:12,Friday,12
14,c,2,43.10390253376319,21.418897415215717,21.68500511854747,19.25507462004277,0.0820000022649765,0.027549175494855287,0.5284465929755484,0.0,0.26610770333175293,2023-01-13 10:03:12,2022-12-23 12:40:57,2023-01-13 16:26:24,Friday,12
14,f,3,64.91678032042442,21.68500511854747,21.812877786661232,19.25507462004277,0.0820000022649765,0.22444950394171062,0.9914546247541551,0.0,0.1278726681137642,2023-01-13 16:26:24,2022-12-23 23:47:41,2023-01-13 19:30:32,Friday,23
14,f,4,86.76573333705082,21.812877786661232,21.848953016626396,19.25507462004277,0.0820000022649765,0.03822022530530101,0.9330980142315113,0.0,0.036075229965164074,2023-01-13 19:30:32,2022-12-23 22:23:39,2023-01-13 20:22:29,Friday,22
15,d,1,22.733167416422077,19.643074723947326,22.733167416422077,19.643074723947326,0.04100000113248825,0.07232667905064946,5.7564014041304645,1.7435985958695355,1.3464940966052157,2023-01-11 15:26:01,2022-12-30 12:00:00,2023-01-14 17:35:45,Friday,12
15,c,2,45.56221384939913,22.733167416422077,22.829046432977048,19.643074723947326,0.0,0.07964068491094357,1.8128081013330224,0.0,0.09587901655497146,2023-01-14 17:35:45,2022-12-24 19:30:26,2023-01-14 19:53:49,Saturday,19
15,c,3,68.45764363777143,22.829046432977048,22.8954297883723,19.643074723947326,0.0820000022649765,0.009679786097197721,1.9207262213392227,0.0,0.06638335539525243,2023-01-14 19:53:49,2022-12-24 22:05:50,2023-01-14 21:29:25,Saturday,22
15,d,4,92.56057685443422,22.8954297883723,24.10293321666279,19.643074723947326,0.0,0.09883881824207846,1.99426860661438,0.0,1.2075034282904915,2023-01-14 21:29:25,2022-12-24 23:51:44,2023-01-16 02:28:13,Saturday,23
15,b,5,116.67208945097623,24.10293321666279,24.111512596542013,19.643074723947326,0.0820000022649765,0.6572016610786169,3.842134880006384,0.0,0.00857937987922196,2023-01-16 02:28:13,2022-12-26 20:12:40,2023-01-16 02:40:34,Monday,20
15,d,6,142.4444865282293,24.111512596542013,25.77239707725308,19.643074723947326,0.0820000022649765,0.48565814954863973,3.679170748355631,0.0,1.6608844807110656,2023-01-16 02:40:34,2022-12-26 16:18:00,2023-01-17 18:32:15,Monday,16
15,d,7,168.21957800673917,25.77239707725308,25.775091478509868,19.643074723947326,0.0820000022649765,0.004499351873600121,4.858896431391656,0.0,0.002694401256789717,2023-01-17 18:32:15,2022-12-27 20:36:48,2023-01-17 18:36:07,Tuesday,20
16,c,1,22.29765069228341,20.0827817857912,22.29765069228341,20.0827817857912,0.12300000339746475,0.03613956112330254,6.241921350311969,1.2580786496880307,0.9567902568041772,2023-01-12 01:59:12,2022-12-30 12:00:00,2023-01-14 07:08:37,Friday,12
16,f,2,44.9648631893518,22.29765069228341,22.667212497068398,20.0827817857912,0.0820000022649765,0.22616894369384588,1.605819638242231,0.0,0.3695618047849901,2023-01-14 07:08:37,2022-12-24 14:32:22,2023-01-14 16:00:47,Saturday,14
16,b,3,67.961269094191,22.667212497068398,22.996405904839193,20.0827817857912,0.0820000022649765,0.03136233931211257,1.7805748386454887,0.0,0.3291934077707955,2023-01-14 16:00:47,2022-12-24 18:44:01,2023-01-14 23:54:49,Saturday,18
17,d,1,22.486273195496228,20.747063911437202,22.486273195496228,20.747063911437202,0.04100000113248825,0.1366641782750657,6.924728090844756,0.5752719091552443,1.1639373749037831,2023-01-12 17:55:46,2022-12-30 12:00:00,2023-01-14 11:40:14,Friday,12
17,c,2,45.160002374133796,22.486273195496228,22.673729178637572,20.747063911437202,0.12300000339746475,0.0002825677842709603,1.609555766677964,0.0,0.18745598314134437,2023-01-14 11:40:14,2022-12-24 14:37:45,2023-01-14 16:10:10,Saturday,14
17,c,3,67.90073206801644,22.673729178637572,22.74072969388264,20.747063911437202,0.04100000113248825,0.13474045192522213,1.849469631695282,0.0,0.06700051524506598,2023-01-14 16:10:10,2022-12-24 20:23:14,2023-01-14 17:46:39,Saturday,20
17,c,4,91.26793099261491,22.74072969388264,23.367198924598465,20.747063911437202,0.04100000113248825,0.07239129470505484,1.8541209897201831,0.0,0.6264692307158284,2023-01-14 17:46:39,2022-12-24 20:29:56,2023-01-15 08:48:45,Saturday,20
17,d,5,115.51240744357139,23.367198924598465,24.24447645095649,20.747063911437202,0.04100000113248825,0.07545617927149181,2.4836551050024447,0.016344894997555315,0.8609326313604684,2023-01-15 08:48:45,2022-12-25 12:00:00,2023-01-16 05:52:02,Sunday,12
17,c,6,139.9939989357432,24.24447645095649,24.481591492171802,20.747063911437202,0.0820000022649765,0.13764882591637886,3.4641252791378463,0.03587472086215371,0.2012403203531564,2023-01-16 05:52:02,2022-12-26 12:00:00,2023-01-16 11:33:29,Monday,12
17,f,7,164.78024286143335,24.481591492171802,24.786243925690144,20.747063911437202,0.0820000022649765,0.07529965537852924,3.638891149815308,0.0,0.3046524335183405,2023-01-16 11:33:29,2022-12-26 15:20:00,2023-01-16 18:52:11,Monday,15
17,e,8,189.89524729453413,24.786243925690144,25.115004433100783,20.747063911437202,0.04100000113248825,0.1267022989286871,3.95394622575132,0.0,0.3287605074106392,2023-01-16 18:52:11,2022-12-26 22:53:40,2023-01-17 02:45:36,Monday,22
17,f,9,216.59884260691024,25.115004433100783,26.703595312376123,20.747063911437202,0.0,0.25245701428143125,4.367461447382215,0.1325385526177847,1.4560523266575554,2023-01-17 02:45:36,2022-12-27 12:00:00,2023-01-18 16:53:10,Tuesday,12
17,b,10,245.2244775313544,26.703595312376123,28.625634924444167,20.747063911437202,0.0,0.015964640840711773,5.719559953216834,1.7804400467831663,0.1415995652848781,2023-01-18 16:53:10,2022-12-30 12:00:00,2023-01-20 15:00:54,Friday,12
17,e,11,273.89312160705657,28.625634924444167,28.668644075702172,20.747063911437202,0.04100000113248825,0.3139566929434979,0.9805916185201546,0.0,0.04300915125800637,2023-01-20 15:00:54,2022-12-23 23:32:03,2023-01-20 16:02:50,Friday,23
17,e,12,302.5827023247137,28.668644075702172,28.689580717657115,20.747063911437202,0.12300000339746475,0.0521766547709629,0.8438207338706007,0.0,0.020936641954941507,2023-01-20 16:02:50,2022-12-23 20:15:06,2023-01-20 16:32:59,Friday,20
17,f,13,332.69862841302216,28.689580717657115,30.11592608830847,20.747063911437202,0.04100000113248825,0.11104589848360524,0.8416266172732101,0.0,1.426345370651354,2023-01-20 16:32:59,2022-12-23 20:11:56,2023-01-22 02:46:56,Friday,20
17,f,14,363.31941447076593,30.11592608830847,30.62078605774376,20.747063911437202,0.04100000113248825,0.039530595568140627,2.1964566850090996,0.30354331499090037,0.20131665444438993,2023-01-22 02:46:56,2022-12-25 12:00:00,2023-01-22 14:53:55,Sunday,12
17,e,15,394.4114885150054,30.62078605774376,31.09207404423944,20.747063911437202,0.0820000022649765,0.0035008829302213477,2.7062869429389593,0.0,0.4712879864956784,2023-01-22 14:53:55,2022-12-25 16:57:03,2023-01-23 02:12:35,Sunday,16
17,b,16,425.94207844048367,31.09207404423944,31.530589925478296,20.747063911437202,0.04100000113248825,0.04900220729404621,3.182076252665972,0.31792374733402795,0.1205921339048281,2023-01-23 02:12:35,2022-12-26 12:00:00,2023-01-23 12:44:02,Monday,12
17,e,17,457.4745141613733,31.530589925478296,31.532435720889605,20.747063911437202,0.04100000113248825,0.057895310975693434,3.6294852375864757,0.0,0.001845795411309306,2023-01-23 12:44:02,2022-12-26 15:06:27,2023-01-23 12:46:42,Monday,15
17,b,18,489.0347782822392,31.532435720889605,31.560264120865913,20.747063911437202,0.04100000113248825,0.018959434592592053,3.5923951566146854,0.0,0.027828399976308545,2023-01-23 12:46:42,2022-12-26 14:13:02,2023-01-23 13:26:46,Monday,14
17,b,19,520.7837068776578,31.560264120865913,31.74892859541857,20.747063911437202,0.0820000022649765,0.10742424377093011,3.749688366901818,0.0,0.18866447455265656,2023-01-23 13:26:46,2022-12-26 17:59:33,2023-01-23 17:58:27,Monday,17
17,e,20,555.7430112523836,31.74892859541857,34.95930437472576,20.747063911437202,0.0820000022649765,0.019367064708849187,3.8502956623923943,0.0,3.21037577930719,2023-01-23 17:58:27,2022-12-26 20:24:25,2023-01-26 23:01:23,Monday,20
17,e,21,591.7753997780743,34.95930437472576,36.0323885256907,20.747063911437202,0.0820000022649765,0.019571744180265936,0.06087612117100605,0.43912387882899395,0.6339602721359459,2023-01-26 23:01:23,2022-12-23 12:00:00,2023-01-28 00:46:38,Friday,12
17,f,22,628.8852966174371,36.0323885256907,37.10989683936285,20.747063911437202,0.0820000022649765,0.0032153350704139617,1.1176038630260905,0.3823961369739095,0.6951121766982417,2023-01-28 00:46:38,2022-12-24 12:00:00,2023-01-29 02:38:15,Saturday,12
17,e,23,666.8604612417407,37.10989683936285,37.97516462430358,20.747063911437202,0.04100000113248825,0.05094421948665163,2.2018410599819873,0.2981589400180127,0.5671088449227214,2023-01-29 02:38:15,2022-12-25 12:00:00,2023-01-29 23:24:14,Sunday,12
17,b,24,705.877494705757,37.97516462430358,39.01703346401633,20.747063911437202,0.04100000113248825,0.05696063283088474,3.0731252582669555,0.4268747417330445,0.6149940979797042,2023-01-29 23:24:14,2022-12-26 12:00:00,2023-01-31 00:24:31,Monday,12
17,d,25,745.4930048765398,39.01703346401633,39.61551017078272,20.747063911437202,0.12300000339746475,0.0035827031626546,4.1436161705764505,0.3563838294235495,0.24209287734284152,2023-01-31 00:24:31,2022-12-27 12:00:00,2023-01-31 14:46:20,Tuesday,12
17,c,26,785.1248593719404,39.61551017078272,39.63185449540064,20.747063911437202,0.0,0.09736388923533326,4.712874060018052,0.0,0.016344324617917953,2023-01-31 14:46:20,2022-12-27 17:06:32,2023-01-31 15:09:52,Tuesday,17
17,b,27,825.0743179566017,39.63185449540064,39.94945858466134,20.747063911437202,0.04100000113248825,0.011670977517300417,4.6845254740504245,0.0,0.3176040892607041,2023-01-31 15:09:52,2022-12-27 16:25:43,2023-01-31 22:47:13,Tuesday,16
17,e,28,867.50683574991,39.94945858466134,42.43251779330832,20.747063911437202,0.0820000022649765,0.018569174902588474,5.050027761828908,2.4499722381710924,0.033086970475885845,2023-01-31 22:47:13,2022-12-30 12:00:00,2023-02-03 10:22:49,Friday,12
17,c,29,910.3203554312386,42.43251779330832,42.81351968132853,20.747063911437202,0.0820000022649765,0.06951515733247311,0.5840329529057726,0.0,0.3810018880202099,2023-02-03 10:22:49,2022-12-23 14:01:00,2023-02-03 19:31:28,Friday,14
17,e,30,953.1866234201015,42.81351968132853,42.866267988862845,20.747063911437202,0.0,0.027505210123565604,0.8410248914520935,0.0,0.052748307534312346,2023-02-03 19:31:28,2022-12-23 20:11:04,2023-02-03 20:47:25,Friday,20
17,e,31,996.4301320248752,42.866267988862845,43.243508604773794,20.747063911437202,0.0,0.03603359971163927,0.9023015885744812,0.0,0.3772406159109528,2023-02-03 20:47:25,2022-12-23 21:39:18,2023-02-04 05:50:39,Friday,21
18,d,1,21.687532813648556,21.128763030103805,21.687532813648556,21.128763030103805,0.0820000022649765,0.13875810876503974,0.3495211411338204,0.15047885886617962,0.40829092467857175,2023-01-13 03:05:25,2022-12-23 12:00:00,2023-01-13 16:30:02,Friday,12
18,f,2,43.82830513719544,21.687532813648556,22.14077232354689,21.128763030103805,0.0,0.4700474228111059,1.157580236459662,0.3424197635403381,0.11081974635799557,2023-01-13 16:30:02,2022-12-24 12:00:00,2023-01-14 03:22:42,Saturday,12
18,d,3,66.2332213540369,22.14077232354689,22.404916216841457,21.128763030103805,0.0820000022649765,0.03829657668644632,1.2610689024983124,0.23893109750168762,0.025212795792876896,2023-01-14 03:22:42,2022-12-24 12:00:00,2023-01-14 09:43:04,Saturday,12
18,e,4,88.91027486053122,22.404916216841457,22.677053506494314,21.128763030103805,0.0,0.013650372938246174,1.4185665897797044,0.0814334102202956,0.19070387943256037,2023-01-14 09:43:04,2022-12-24 12:00:00,2023-01-14 16:14:57,Saturday,12
18,f,5,111.6372300727411,22.677053506494314,22.726955212209887,21.128763030103805,0.0820000022649765,0.0894170266749375,1.8484705354342275,0.0,0.049901705715572515,2023-01-14 16:14:57,2022-12-24 20:21:47,2023-01-14 17:26:48,Saturday,20
19,c,1,23.27623091196282,22.93703719280843,23.27623091196282,22.93703719280843,0.12300000339746475,0.44608545533622435,2.5061226515421176,0.0,0.3391937191543919,2023-01-14 22:29:20,2022-12-25 12:08:48,2023-01-15 06:37:46,Sunday,12
19,f,2,47.62841883247961,23.27623091196282,24.352187920516794,22.93703719280843,0.04100000113248825,0.18800934670273478,2.505240259798043,0.0,1.0759570085539731,2023-01-15 06:37:46,2022-12-25 12:07:32,2023-01-16 08:27:09,Sunday,12
19,c,3,72.109226590767,24.352187920516794,24.480807758287387,22.93703719280843,0.0820000022649765,0.2528235031638797,3.6870114259456486,0.0,0.128619837770594,2023-01-16 08:27:09,2022-12-26 16:29:17,2023-01-16 11:32:21,Monday,16
