caseid,activity,activity_no,y_acc_sum,n_t,u_t,z_t,h_t,b_t,q_t,s_t,v_t,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
3,c,17,423.8987932521919,31.266813143947108,31.645755049694824,16.2109182658154,0.04100000113248825,0.12573505127770984,3.4335481963573073,0.06645180364269265,0.31249010210502454,2023-01-23 06:24:12,2022-12-26 12:00:00,2023-01-23 15:29:53,Monday,12
3,f,18,455.5955084514274,31.645755049694824,31.6967151992355,16.2109182658154,0.04100000113248825,0.06149000331133232,3.7482450541386427,0.0,0.050960149540676625,2023-01-23 15:29:53,2022-12-26 17:57:28,2023-01-23 16:43:16,Monday,17
3,f,19,487.41739273106515,31.6967151992355,31.82188427963772,16.2109182658154,0.0820000022649765,0.10464257267311207,3.883357774173586,0.0,0.12516908040222244,2023-01-23 16:43:16,2022-12-26 21:12:02,2023-01-23 19:43:30,Monday,21
3,d,20,519.8547325131968,31.82188427963772,32.43733978213168,16.2109182658154,0.0820000022649765,0.029607253039766863,3.9334915349424655,0.0,0.6154555024939562,2023-01-23 19:43:30,2022-12-26 22:24:13,2023-01-24 10:29:46,Monday,22
3,b,21,552.3032687892726,32.43733978213168,32.44853627607577,16.2109182658154,0.04100000113248825,0.06909819595941576,4.547437979223581,0.0,0.011196493944089132,2023-01-24 10:29:46,2022-12-27 13:08:18,2023-01-24 10:45:53,Tuesday,13
3,d,22,585.1201517882283,32.44853627607577,32.81688299895576,16.2109182658154,0.12300000339746475,0.022855510453175788,4.594391789926412,0.0,0.36834672287999387,2023-01-24 10:45:53,2022-12-27 14:15:55,2023-01-24 19:36:18,Tuesday,14
3,c,23,621.5213861761893,32.81688299895576,36.40123438796098,16.2109182658154,0.12300000339746475,0.07881515337338652,5.018698155726611,2.481301844273389,1.1030495447318338,2023-01-24 19:36:18,2022-12-30 12:00:00,2023-01-28 09:37:46,Friday,12
3,b,24,658.0011174407443,36.40123438796098,36.47973126455513,16.2109182658154,0.04100000113248825,0.07185038997871515,1.514084779072185,0.0,0.0784968765941431,2023-01-28 09:37:46,2022-12-24 12:20:16,2023-01-28 11:30:48,Saturday,12
3,f,25,694.7548072969516,36.47973126455513,36.75368985620734,16.2109182658154,0.04100000113248825,0.057831228839984476,1.5785624945276027,0.0,0.27395859165220676,2023-01-28 11:30:48,2022-12-24 13:53:07,2023-01-28 18:05:18,Saturday,13
3,c,26,731.8103093508358,36.75368985620734,37.05550205388419,16.2109182658154,0.0,0.1604986799922726,1.9141885361996103,0.0,0.30181219767685524,2023-01-28 18:05:18,2022-12-24 21:56:25,2023-01-29 01:19:55,Saturday,21
3,c,27,769.0768931846743,37.05550205388419,37.26658383383852,16.2109182658154,0.04100000113248825,0.20444274405047574,2.300944799067153,0.1990552009328468,0.012026579021477865,2023-01-29 01:19:55,2022-12-25 12:00:00,2023-01-29 06:23:52,Sunday,12
3,d,28,806.5634547919308,37.26658383383852,37.48656160725648,16.2109182658154,0.04100000113248825,0.1777237786342463,2.4853076136052508,0.014692386394749235,0.20528538702321436,2023-01-29 06:23:52,2022-12-25 12:00:00,2023-01-29 11:40:38,Sunday,12
3,b,29,844.9655949802222,37.48656160725648,38.40214018829145,16.2109182658154,0.12300000339746475,0.06723460756424228,2.6767962182181932,0.0,0.9155785810349646,2023-01-29 11:40:38,2022-12-25 16:14:35,2023-01-30 09:39:04,Sunday,16
3,b,30,883.6147927789744,38.40214018829145,38.64919779875225,16.2109182658154,0.0820000022649765,0.18614353677815992,3.670283727334585,0.0,0.24705761046079847,2023-01-30 09:39:04,2022-12-26 16:05:12,2023-01-30 15:34:50,Monday,16
3,c,31,922.2796904978699,38.64919779875225,38.66489771889538,16.2109182658154,0.0820000022649765,0.10102739913349114,3.8322252001507167,0.0,0.015699920143136734,2023-01-30 15:34:50,2022-12-26 19:58:24,2023-01-30 15:57:27,Monday,19
3,b,32,963.2636118675559,38.66489771889538,40.98392136968603,16.2109182658154,0.0820000022649765,0.031102646184812604,3.7780003673451716,0.0,2.3190236507906463,2023-01-30 15:57:27,2022-12-26 18:40:19,2023-02-01 23:36:50,Monday,18
3,e,33,1005.9520712951562,40.98392136968603,42.68845942760024,16.2109182658154,0.04100000113248825,0.03904423569982804,6.0639656065183445,1.4360343934816555,0.268503664432556,2023-02-01 23:36:50,2022-12-30 12:00:00,2023-02-03 16:31:22,Friday,12
3,b,34,1048.6801013732547,42.68845942760024,42.728030078098556,16.2109182658154,0.04100000113248825,0.004007291631500754,0.733466720364234,0.0,0.03957065049831154,2023-02-03 16:31:22,2022-12-23 17:36:11,2023-02-03 17:28:21,Friday,17
3,b,35,1091.6582098842016,42.728030078098556,42.978108510946925,16.2109182658154,0.0820000022649765,0.16390133045175154,0.9739314108152826,0.0,0.2500784328483686,2023-02-03 17:28:21,2022-12-23 23:22:27,2023-02-03 23:28:28,Friday,23
3,f,36,1135.4200551185002,42.978108510946925,43.761845234298654,16.2109182658154,0.04100000113248825,0.11773564001379734,1.1368441520932109,0.3631558479067891,0.42058087544494294,2023-02-03 23:28:28,2022-12-24 12:00:00,2023-02-04 18:17:03,Saturday,12
3,c,37,1180.4769050954167,43.761845234298654,45.05684997691647,16.2109182658154,0.12300000339746475,0.07494470567507452,1.9597899433711916,0.0,1.2950047426178102,2023-02-04 18:17:03,2022-12-24 23:02:05,2023-02-06 01:21:51,Saturday,23
3,b,38,1225.9266922601455,45.05684997691647,45.44978716472882,16.2109182658154,0.0820000022649765,0.04228227550218538,3.1811322546836323,0.31886774531636775,0.07406944249598434,2023-02-06 01:21:51,2022-12-26 12:00:00,2023-02-06 10:47:41,Monday,12
3,f,39,1271.7810654233767,45.44978716472882,45.85437316323133,16.2109182658154,0.0,0.07831786230494128,3.52810502703376,0.0,0.4045859985025122,2023-02-06 10:47:41,2022-12-26 12:40:28,2023-02-06 20:30:17,Monday,12
3,b,40,1318.0143521595257,45.85437316323133,46.233286736149054,16.2109182658154,0.04100000113248825,0.09159042513413872,3.986963589497954,0.0,0.3789135729177235,2023-02-06 20:30:17,2022-12-26 23:41:13,2023-02-07 05:35:55,Monday,23
3,e,41,1364.4962736904683,46.233286736149054,46.48192153094254,16.2109182658154,0.0820000022649765,0.08005605350417105,4.395342791918203,0.10465720808179668,0.14397758671169003,2023-02-07 05:35:55,2022-12-27 12:00:00,2023-02-07 11:33:58,Tuesday,12
3,b,42,1411.13247312409,46.48192153094254,46.63619943362158,16.2109182658154,0.0820000022649765,0.08071850487693875,4.644640038084461,0.0,0.15427790267903313,2023-02-07 11:33:58,2022-12-27 15:28:16,2023-02-07 15:16:07,Tuesday,15
4,f,1,18.34026851559451,17.38711681646523,18.34026851559451,17.38711681646523,0.04100000113248825,0.007708914286456991,3.435825731884176,0.06417426811582416,0.8889774310134543,2023-01-09 09:17:26,2022-12-26 12:00:00,2023-01-10 08:09:59,Monday,12
4,d,2,36.74664475423897,18.34026851559451,18.40637623864446,17.38711681646523,0.0820000022649765,0.15599538227989457,4.57826390013938,0.0,0.06610772304995109,2023-01-10 08:09:59,2022-12-27 13:52:42,2023-01-10 09:45:10,Tuesday,13
4,b,3,55.43944515672284,18.40637623864446,18.69280040248387,17.38711681646523,0.04100000113248825,0.02294428993576375,4.470320529712712,0.029679470287288012,0.2567446935521226,2023-01-10 09:45:10,2022-12-27 12:00:00,2023-01-10 16:37:37,Tuesday,12
4,b,4,74.18047304871952,18.69280040248387,18.741027891996676,17.38711681646523,0.04100000113248825,0.027767931678977724,4.761568335295333,0.0,0.04822748951280638,2023-01-10 16:37:37,2022-12-27 18:16:39,2023-01-10 17:47:04,Tuesday,18
4,c,5,95.7597613329524,18.741027891996676,21.57928828423288,17.38711681646523,0.12300000339746475,0.19709151288584661,5.061119408279989,2.438880591720011,0.3993798005161946,2023-01-10 17:47:04,2022-12-30 12:00:00,2023-01-13 13:54:10,Friday,12
4,b,6,117.42947316721448,21.57928828423288,21.669711834262085,17.38711681646523,0.12300000339746475,0.03707710407701541,0.7393653917073593,0.0,0.09042355002920559,2023-01-13 13:54:10,2022-12-23 17:44:41,2023-01-13 16:04:23,Friday,17
4,c,7,139.12366703229318,21.669711834262085,21.694193865078713,17.38711681646523,0.0820000022649765,0.07196552768737897,0.8236773642144399,0.0,0.02448203081662754,2023-01-13 16:04:23,2022-12-23 19:46:05,2023-01-13 16:39:38,Friday,19
4,e,8,161.53763135544133,21.694193865078713,22.41396432314815,17.38711681646523,0.0820000022649765,0.01283341242464717,0.7890272797683373,0.0,0.7197704580694363,2023-01-13 16:39:38,2022-12-23 18:56:11,2023-01-14 09:56:06,Friday,18
4,b,9,183.97467161048633,22.41396432314815,22.437040255044995,17.38711681646523,0.0,0.11990578131085558,1.5338701044590053,0.0,0.0230759318968452,2023-01-14 09:56:06,2022-12-24 12:48:46,2023-01-14 10:29:20,Saturday,12
4,b,10,206.4173504675353,22.437040255044995,22.44267885704898,17.38711681646523,0.04100000113248825,0.04058141533933119,1.518621671516815,0.0,0.00563860200398557,2023-01-14 10:29:20,2022-12-24 12:26:48,2023-01-14 10:37:27,Saturday,12
4,f,11,228.92225720035907,22.44267885704898,22.504906732823756,17.38711681646523,0.0820000022649765,0.025829107197538056,1.5505079665114927,0.0,0.06222787577477681,2023-01-14 10:37:27,2022-12-24 13:12:43,2023-01-14 12:07:03,Saturday,13
4,c,12,251.69039011861935,22.504906732823756,22.76813291826029,17.38711681646523,0.04100000113248825,0.04653446246313276,1.5924411964193759,0.0,0.26322618543653165,2023-01-14 12:07:03,2022-12-24 14:13:06,2023-01-14 18:26:06,Saturday,14
4,b,13,275.690401504706,22.76813291826029,24.000011386086676,17.38711681646523,0.12300000339746475,0.10614043077669535,1.9972733524344477,0.0,1.2318784678263879,2023-01-14 18:26:06,2022-12-24 23:56:04,2023-01-16 00:00:00,Saturday,23
4,f,14,300.2316311981558,24.000011386086676,24.54122969344979,17.38711681646523,0.0820000022649765,0.08214370286573985,3.164155091217392,0.3358449087826081,0.20537339858050635,2023-01-16 00:00:00,2022-12-26 12:00:00,2023-01-16 12:59:22,Monday,12
4,f,15,326.2441446738044,24.54122969344979,26.01251347564856,17.38711681646523,0.04100000113248825,0.05252381333586076,3.6347535079181377,0.0,1.4712837821987712,2023-01-16 12:59:22,2022-12-26 15:14:02,2023-01-18 00:18:01,Monday,15
4,b,16,356.13437153983983,26.01251347564856,29.890226866035427,17.38711681646523,0.0820000022649765,0.034881329253181007,5.129394807166719,2.370605192833281,1.507108197553584,2023-01-18 00:18:01,2022-12-30 12:00:00,2023-01-21 21:21:55,Friday,12
4,b,17,387.2187689124452,29.890226866035427,31.084397372605405,17.38711681646523,0.04100000113248825,0.1646038192850177,2.0958306864529312,0.40416931354706875,0.7900011930229085,2023-01-21 21:21:55,2022-12-25 12:00:00,2023-01-23 02:01:31,Sunday,12
5,d,1,18.95108688468631,17.564056849496012,18.95108688468631,17.564056849496012,0.0820000022649765,0.37103060081375183,4.017087452574742,0.4829125474252578,0.9041174877650386,2023-01-09 13:32:14,2022-12-27 12:00:00,2023-01-10 22:49:33,Tuesday,12
6,f,1,18.41100960967423,17.668989124676834,18.41100960967423,17.668989124676834,0.04100000113248825,0.07213534565003801,3.782124471459362,0.0,0.7420204849973978,2023-01-09 16:03:20,2022-12-26 18:46:15,2023-01-10 09:51:51,Monday,18
6,e,2,36.87114371169998,18.41100960967423,18.460134102025748,17.668989124676834,0.04100000113248825,0.0032094923805130156,4.455219103187233,0.04478089681276742,0.004343595538749588,2023-01-10 09:51:51,2022-12-27 12:00:00,2023-01-10 11:02:35,Tuesday,12
6,e,3,55.532105836347455,18.460134102025748,18.660962124647472,17.668989124676834,0.0,0.1358392630989153,4.595973365124664,0.0,0.2008280226217259,2023-01-10 11:02:35,2022-12-27 14:18:12,2023-01-10 15:51:47,Tuesday,14
6,e,4,74.50091957685572,18.660962124647472,18.96881374050827,17.668989124676834,0.04100000113248825,0.07755337529248457,4.779515501072446,0.0,0.30785161586079984,2023-01-10 15:51:47,2022-12-27 18:42:30,2023-01-10 23:15:05,Tuesday,18
6,e,5,95.8613346968159,18.96881374050827,21.360415119960184,17.668989124676834,0.0820000022649765,0.1521029416780951,5.202916684451342,2.297083315548658,0.09451806390325523,2023-01-10 23:15:05,2022-12-30 12:00:00,2023-01-13 08:38:59,Friday,12
6,e,6,117.42446032767258,21.360415119960184,21.563125630856675,17.668989124676834,0.0820000022649765,0.007880496020398134,0.4502956182455584,0.049704381754441584,0.15300612914204773,2023-01-13 08:38:59,2022-12-23 12:00:00,2023-01-13 13:30:54,Friday,12
6,f,7,139.12015632677506,21.563125630856675,21.695695999102483,17.668989124676834,0.04100000113248825,0.06768084054206122,0.6718064725312232,0.0,0.13257036824580665,2023-01-13 13:30:54,2022-12-23 16:07:24,2023-01-13 16:41:48,Friday,16
6,d,8,161.21003409241968,21.695695999102483,22.089877765644623,17.668989124676834,0.04100000113248825,0.00795115345059102,0.7446471536855626,0.0,0.39418176654213816,2023-01-13 16:41:48,2022-12-23 17:52:17,2023-01-14 02:09:25,Friday,17
6,b,9,183.72331517575012,22.089877765644623,22.513281083330437,17.668989124676834,0.04100000113248825,0.2463788336798219,1.3772566004569313,0.12274339954306868,0.3006599181427453,2023-01-14 02:09:25,2022-12-24 12:00:00,2023-01-14 12:19:07,Saturday,12
6,e,10,206.8095548204122,22.513281083330437,23.086239644662065,17.668989124676834,0.04100000113248825,0.09083724891116413,1.6451183333740893,0.0,0.5729585613316265,2023-01-14 12:19:07,2022-12-24 15:28:58,2023-01-15 02:04:11,Saturday,15
7,b,1,17.92700467753252,17.73259765587256,17.92700467753252,17.73259765587256,0.0,0.04211635529174731,3.7747140111643063,0.0,0.19440702165995888,2023-01-09 17:34:56,2022-12-26 18:35:35,2023-01-09 22:14:53,Monday,18
7,e,2,36.344399953482174,17.92700467753252,18.417395275949655,17.73259765587256,0.04100000113248825,0.06535270998390567,4.033357388648913,0.4666426113510873,0.0237479870660474,2023-01-09 22:14:53,2022-12-27 12:00:00,2023-01-10 10:01:02,Tuesday,12
7,d,3,54.78102126090295,18.417395275949655,18.43662130742078,17.73259765587256,0.0820000022649765,0.24958906600406833,4.748984344218702,0.0,0.019226031471123266,2023-01-10 10:01:02,2022-12-27 17:58:32,2023-01-10 10:28:44,Tuesday,17
7,d,4,73.77203747818326,18.43662130742078,18.991016217280315,17.73259765587256,0.0820000022649765,0.1349995208793876,4.653620830565142,0.0,0.5543949098595347,2023-01-10 10:28:44,2022-12-27 15:41:12,2023-01-10 23:47:03,Tuesday,15
7,d,5,95.08855130570453,18.991016217280315,21.316513827521263,17.73259765587256,0.12300000339746475,0.2376090338342049,5.351625254511983,2.1483747454880167,0.1771228647529325,2023-01-10 23:47:03,2022-12-30 12:00:00,2023-01-13 07:35:46,Friday,12
7,f,6,117.65482805035803,21.316513827521263,22.566276744653507,17.73259765587256,0.0820000022649765,0.011799390229018087,0.41031322001525794,0.08968677998474206,1.1600761371475037,2023-01-13 07:35:46,2022-12-23 12:00:00,2023-01-14 13:35:26,Friday,12
7,c,7,140.22217045250594,22.566276744653507,22.567342402147897,17.73259765587256,0.04100000113248825,0.013898566243447118,1.6211753120294432,0.0,0.0010656574943894276,2023-01-14 13:35:26,2022-12-24 14:54:29,2023-01-14 13:36:58,Saturday,14
7,c,8,163.35229798083535,22.567342402147897,23.130127528329403,17.73259765587256,0.0820000022649765,0.06670989135386521,1.7160522957667403,0.0,0.5627851261815054,2023-01-14 13:36:58,2022-12-24 17:11:06,2023-01-15 03:07:23,Saturday,17
7,d,9,186.65789952643945,23.130127528329403,23.30560154560411,17.73259765587256,0.0820000022649765,0.15154753008116725,2.363675060675547,0.136324939324453,0.03914907795025337,2023-01-15 03:07:23,2022-12-25 12:00:00,2023-01-15 07:20:03,Sunday,12
8,e,1,21.819147292489625,19.047826240807158,21.819147292489625,19.047826240807158,0.04100000113248825,0.26124194414686863,5.350068186086514,2.1499318139134864,0.6213892377689813,2023-01-11 01:08:52,2022-12-30 12:00:00,2023-01-13 19:39:34,Friday,12
8,c,2,44.06278174522615,21.819147292489625,22.243634452736522,19.047826240807158,0.04100000113248825,0.04198800297240509,0.9021352965945191,0.0,0.4244871602468965,2023-01-13 19:39:34,2022-12-23 21:39:04,2023-01-14 05:50:50,Friday,21
9,d,1,21.705790119337575,19.09860945695334,21.705790119337575,19.09860945695334,0.0,0.10086284110209882,5.19947229805544,2.30052770194456,0.3066529604396737,2023-01-11 02:21:59,2022-12-30 12:00:00,2023-01-13 16:56:20,Friday,12
9,e,2,43.4237362624409,21.705790119337575,21.717946143103326,19.09860945695334,0.0,0.03134810800373465,0.7371382273413083,0.0,0.012156023765752913,2023-01-13 16:56:20,2022-12-23 17:41:28,2023-01-13 17:13:50,Friday,17
9,f,3,65.22131162366253,21.717946143103326,21.797575361221632,19.09860945695334,0.04100000113248825,0.1344162453799103,0.8933623896157243,0.0,0.07962921811830519,2023-01-13 17:13:50,2022-12-23 21:26:26,2023-01-13 19:08:30,Friday,21
10,e,1,22.548719655000554,19.746773866345947,22.548719655000554,19.746773866345947,0.04100000113248825,0.03349028589904894,5.821264153377484,1.6787358466225157,1.1232099420320922,2023-01-11 17:55:21,2022-12-30 12:00:00,2023-01-14 13:10:09,Friday,12
10,e,2,45.11161975420501,22.548719655000554,22.56290009920445,19.746773866345947,0.0820000022649765,0.08598788586128545,1.716707543126816,0.0,0.014180444203898869,2023-01-14 13:10:09,2022-12-24 17:12:03,2023-01-14 13:30:34,Saturday,17
11,f,1,22.095579221535388,21.71322350291366,22.095579221535388,21.71322350291366,0.0,0.2202565910050421,0.9334800939187033,0.0,0.38235571862172874,2023-01-13 17:07:02,2022-12-23 22:24:12,2023-01-14 02:17:38,Friday,22
11,f,2,44.93283666211595,22.095579221535388,22.837257440580565,21.71322350291366,0.0,0.11232137012196876,1.2079005916573564,0.2920994083426436,0.4495788107025321,2023-01-14 02:17:38,2022-12-24 12:00:00,2023-01-14 20:05:39,Saturday,12
11,d,3,67.78703945108175,22.837257440580565,22.854202788965804,21.71322350291366,0.0820000022649765,0.025425554771392456,1.9446829976169333,0.0,0.016945348385239693,2023-01-14 20:05:39,2022-12-24 22:40:20,2023-01-14 20:30:03,Saturday,22
11,f,4,90.79066508531338,22.854202788965804,23.003625634231618,21.71322350291366,0.12300000339746475,0.0074235613294484784,1.9846263536927182,0.0,0.1494228452658142,2023-01-14 20:30:03,2022-12-24 23:37:51,2023-01-15 00:05:13,Saturday,23
11,b,5,114.93048379669523,23.003625634231618,24.139818711381842,21.71322350291366,0.04100000113248825,0.07081456395401216,2.115440199318119,0.3845598006818811,0.7516332764683449,2023-01-15 00:05:13,2022-12-25 12:00:00,2023-01-16 03:21:20,Sunday,12
11,b,6,139.27060024941142,24.139818711381842,24.340116452716188,21.71322350291366,0.0,0.16348457657638898,3.303303287958233,0.19669671204176709,0.0036010292925781964,2023-01-16 03:21:20,2022-12-26 12:00:00,2023-01-16 08:09:46,Monday,12
11,f,7,163.6386283109807,24.340116452716188,24.36802806156927,21.71322350291366,0.0820000022649765,0.16672329118312373,3.5888397461642896,0.0,0.027911608853079597,2023-01-16 08:09:46,2022-12-26 14:07:55,2023-01-16 08:49:57,Monday,14
12,d,1,23.260351036256477,22.674232164838426,23.260351036256477,22.674232164838426,0.04100000113248825,0.09400015947947427,1.8092323254503881,0.0,0.5861188714180522,2023-01-14 16:10:53,2022-12-24 19:25:17,2023-01-15 06:14:54,Saturday,19
12,c,2,46.7424888902636,23.260351036256477,23.48213785400712,22.674232164838426,0.04100000113248825,0.001826778439209511,2.3031778158281746,0.1968221841718254,0.024964633578820117,2023-01-15 06:14:54,2022-12-25 12:00:00,2023-01-15 11:34:16,Sunday,12
12,b,3,70.22531047243857,23.48213785400712,23.48282158217496,22.674232164838426,0.04100000113248825,0.21615626368559587,2.7392941188252067,0.0,0.0006837281678397842,2023-01-15 11:34:16,2022-12-25 17:44:35,2023-01-15 11:35:15,Sunday,17
12,f,4,93.76999296573241,23.48282158217496,23.54468249329385,22.674232164838426,0.12300000339746475,0.13446269659147927,2.7402842821639055,0.0,0.06186091111888656,2023-01-15 11:35:15,2022-12-25 17:46:00,2023-01-15 13:04:20,Sunday,17
12,c,5,117.550744427956,23.54468249329385,23.780751462223595,22.674232164838426,0.0820000022649765,0.09372713442147973,2.720409629980306,0.0,0.23606896892974674,2023-01-15 13:04:20,2022-12-25 17:17:23,2023-01-15 18:44:16,Sunday,17
12,e,6,142.19430078924043,23.780751462223595,24.643556361284432,22.674232164838426,0.0,0.01453400000354837,2.7952854622271417,0.0,0.8628048990608382,2023-01-15 18:44:16,2022-12-25 19:05:12,2023-01-16 15:26:43,Sunday,19
12,f,7,167.01542157529414,24.643556361284432,24.82112078605371,22.674232164838426,0.0820000022649765,0.045004789197350216,3.770561152746758,0.0,0.17756442476928055,2023-01-16 15:26:43,2022-12-26 18:29:36,2023-01-16 19:42:24,Monday,18
12,d,8,192.60384817926655,24.82112078605371,25.588426603972422,22.674232164838426,0.04100000113248825,0.21583304535115008,4.07795383253735,0.4220461674626499,0.34525965045606083,2023-01-16 19:42:24,2022-12-27 12:00:00,2023-01-17 14:07:20,Tuesday,12
